season,habitat,Carcass ID,Person,MC#,Trial #,carcass,location,WEIGHT,w2,Date/time placed,Date trial End,Date Pulled,TimeRight,What was left?,Fully decomposed?,Fully Decomposed Date/Time,FULLY SCAVENGED BY VERTEBRATE,Time,Status,Species,FPU,F,P,U,SCAVED,Richness,TRIED?,DATE/TIME,TRIED?,DATE/TIME,Ant hill,SCAVENGERS,verts,BTS,Date/Time Scavenged,Monitor Lizard,Date/Time Scavenged,Cane Toad,Date/Time Scavenged,Pig,Date/Time Scavenged,Dog,Date/Time Scavenged,Cat,Date/Time Scavenged,Chicken,Date/Time Scavenged,Rat,Date/Time Scavenged,Mouse,Date/Time Scavenged,inverts,Coconut Crab,Date/Time Scavenged,Land Crab,Date/Time Scavenged,Hermit Crab,Date/Time Scavenged,Unknown,date/time,VISITORS,Verts,BTS,Monitor Lizard,Cane Toad,Frogs,deer,Skink,Pig,Dog,Cat,Chicken,Rat,Gecko,Mouse,Shrew,Gunther's Frog,Francolin,Pacific Reef Heron,Pacific Golden Plover,Yellow Bittern,inverts,Coconut Crab,Land Crab,Snails,Slugs,Hermit Crab,Worm Thing,Spider,Roaches,PASSED,Verts,BTS,Monitor Lizard,Cane Toad,Frogs,Deer,Skink,Pig,Dog,Cat,Chicken,Rat,Mouse,Shrew,Pacific Reef Heron,Pacific Golden Plover,Yellow Bittern,Phillipine Collared Dove,inverts,Coconut Crab,Land Crab,hermit crabs,Snails,Slugs,Worm Thing,Spider,Roaches,VISITORS AFTER DECOMPOSTION,Verts,BTS,Monitor Lizard,Cane Toad,Frogs,Deer,Skink,Pig,Dog,Cat,Chicken,Rat,Mouse,Shrew,Dove,Bittern,inverts,Coconut Crab,Hermit Crab,Land Crab,Snails,Slugs,Butterflies,Notes
DRY,T,LTSB16,LAUREN,H62,4,Snake,BURROW,2.4,240,2/10/2017 14:07,,,Yes,gone,,,2/12/2017 12:48,1.94,1,UNKNOWN,FULLY,,,,1,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,42778.53333,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,U,KUSO12,KELSEY,GU20B,4,Snake,OPEN,2.4,240,2/12/2017 12:17,,,Yes,"gone, camera dropped down",,,2/14/2017 18:30,2.26,1,CANE TOAD,FULLY,1,,,1,1,,,,,,1,,,,,,1,2/14/2017 4:24,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,U,LUSO17,LAUREN,H85,4,Snake,OPEN,2.45,245,2/13/2017 16:01,,,Yes,"ants, <30% flesh, scales/bones",NO,2/18/2017 13:54,,5,0,,UNSCAVENGED,,,1,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,U,KUSO11,KELSEY,H104,4,Snake,OPEN,2.45,245,2/12/2017 11:11,,,Yes,scales and bones,,2/17/2017 12:18,,5,0,,UNSCAVENGED,,,1,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,T,KTSO13,KELSEY,H88,4,Snake,OPEN,2.45,245,2/10/2017 16:34,,,Yes,melted,,2/15/2017 10:48,,5,0,,UNSCAVENGED,,,1,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,1,,,,,,,,,1,,1,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,T,KTST10,KELSEY,H49,4,Snake,TREE,2.45,245,2/10/2017 11:25,,,Yes,"fell, skeleton",,2/14/2017 1:48,,5,0,,UNSCAVENGED,,,1,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MELTED AND SLIPPED OUT OF TREE
WET,T,TMST34,MATT,H10,9,Snake,TREE,2.45,245,7/21/2016 12:12,,,Yes,"15% flesh, ~90% skin, flies",NO,,,5,0,,UNSCAVENGED,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WET,T,TKSO13,KELSEY,H86,5,Snake,OPEN,2.45,245,6/23/2016 11:44,,,Yes,"bones, full",,6/28/2016 8:54,,5,0,,UNSCAVENGED,,,1,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WET,U,UPSO9,PHILLIP,GU51B,3,Snake,OPEN,2.45,245,6/11/2016 14:42,6/16/2016,6/19/2016,Yes,"90% skin, 20% flesh, 100% skeleton",NO,6/16/2016 11:48,,5,0,,UNSCAVENGED,,,1,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WET,T,TPSO15,PHILLIP,GU23B,5,Snake,OPEN,2.45,245,6/23/2016 14:22,,,Yes,"30% skin, 40% skeleton, 0% flesh",,6/28/2016 7:30,,5,0,,PARTIALLY,,1,,1,1,UNKNOWN,6/26/2016 23:00,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,6/25/2016 21:12,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WET,T,TMSO26,MATT,GU27A,7,Snake,OPEN,2.45,245,7/11/2016 14:48,,,Yes,gone,,,7/14/2016 9:00,2.76,1,MONITOR LIZARD,FULLY,1,,,1,1,,,,,,1,,,,1,7/14/2016 9:00,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,U,LUSB31,LAUREN,H43,8,Snake,BURROW,2.5,250,3/14/2017 11:58,3/19/2017,3/20/2017,Yes,"<20% flesh, flies, bones",NO,,,5,0,,UNSCAVENGED,,,1,0,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,T,KTSO7,KELSEY,H88,3,Snake,OPEN,2.5,250,2/5/2017 10:07,,,Yes,gone,,2/6/2017 19:30,,5,0,,UNSCAVENGED,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scavenged by unknown but most likely a hermit crab because it came back after carcass had disapeared 
WET,T,TMSO37,MATT,GU28B,9,Snake,OPEN,2.5,250,7/21/2016 14:48,,,Yes,"30% flesh, ~90%skin",NO,,,5,0,,UNSCAVENGED,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WET,U,UMSO23,MATT,GU34A,7,Snake,OPEN,2.5,250,7/12/2016 13:14,,,Yes,"no flesh, dragged behind rock",,7/16/2016 13:42,,5,0,,UNSCAVENGED,,,1,0,0,CANE TOAD,7/12/2016 21:06,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WET,U,UKSO16,KELSEY,H42,5,Snake,OPEN,2.5,250,6/24/2016 12:58,,,Yes,"scales and bones, full",,6/29/2016 10:07,,5,0,,UNSCAVENGED,,,1,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WET,T,TKSO9,KELSEY,GU14A,3,Snake,OPEN,2.5,250,6/12/2016 13:32,6/17/2016,,Yes,"hollow, dry snake, whole",,6/17/2016 7:36,,5,0,,UNSCAVENGED,,,1,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,U,KUSO35,KELSEY,GU22A,9,Snake,OPEN,2.5,250,3/19/2017 12:32,,3/24/2017,Yes,gone,,,3/21/2017 8:18,1.82,1,CANE TOAD,FULLY,1,,,1,1,CANE TOAD,3/21/2017 6:12,,,,1,,,,,,1,3/21/2017 8:18,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,U,LUSO38,LAUREN,H88,9,Snake,OPEN,2.55,255,3/19/2017 13:28,,3/24/2017,Yes,"just scales, bones, dried out flesh, <10%",,3/23/2017 14:24,,5,0,,UNSCAVENGED,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,T,JTSO9,JOSH,H49,3,Snake,OPEN,2.55,255,2/5/2017 13:12,2/10/2017,,Yes,"melted, fell off trigger",,2/10/2017 10:48,,5,0,,UNSCAVENGED,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,T,LTSO40,LAUREN,H60,9,Snake,OPEN,2.55,255,3/18/2017 11:24,,,Yes,"fully decomposed, just bones",,3/22/2017 6:42,,5,0,,PARTIALLY,,1,,1,1,,,,,,1,,,,,,1,3/21/2017 2:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRETTY DECOMPOSED BY THE TIME CT GOT THERE
WET,T,TKSB36,KELSEY,GU46A,10,Snake,BURROW,2.55,255,7/26/2016 15:32,,,Yes,"scales and bones, ant mound",,7/30/2016 10:00,,5,0,,PARTIALLY,,1,,1,1,,,,,,1,,,,,,1,7/30/2016 5:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,U,LUSO33,LAUREN,H97,8,Snake,OPEN,2.55,255,3/14/2017 14:18,3/19/2017,3/19/2017,Yes,gone,,,3/16/2017 0:30,1.42,1,UNKNOWN,FULLY,1,,,1,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3/16/2017 0:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WET,T,TMSO15,MATT,GU12A,5,Snake,OPEN,2.55,255,6/23/2016 12:15,,,Yes,gone,,,42546.325,1.81,1,UNKNOWN,FULLY,1,,,1,0,CANE TOAD,6/24/2016 3:42,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,42546.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,T,KTSO19,KELSEY,GU39A,6,Snake,OPEN,2.55,255,2/22/2017 11:17,,2/27/2017,Yes,GONE,,,2/24/2017 12:02,2.03,1,MONITOR LIZARD,FULLY,1,,,1,1,,,,,,1,,,,1,2/24/2017 12:02,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,T,LTSO51,LAUREN,H60,10,Snake,OPEN,2.6,260,3/24/2017 13:20,,,Yes,"some maggots, <15% flesh, dried out",NO,,,5,0,,UNSCAVENGED,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,T,KTSO35,KELSEY,GU19A,10,Snake,OPEN,2.6,260,3/23/2017 12:00,,,Yes,"sundried, hollow, 10% flesh",NO,,,5,0,,UNSCAVENGED,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WET,T,TPSO25,PHILLIP,GU14B,9,Snake,OPEN,2.6,260,7/21/2016 11:24,,,Yes,"90% skin, 90% skeleton, 0% flesh",,7/23/2016 11:12,,5,0,,UNSCAVENGED,,,1,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WET,U,UMST20,MATT,GU42B,6,Snake,TREE,2.6,260,6/29/2016 15:04,,,Yes,"20% flesh/tissue, fell on ground",NO,,,5,0,,UNSCAVENGED,,,1,0,0,CANE TOAD,7/1/2016 0:54,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIDN'T FALL UNTIL LAST MORNING
DRY,T,KTSO18,KELSEY,GU44A,6,Snake,OPEN,2.6,260,2/21/2017 11:58,42792,,Yes,GONE,,,2/21/2017 23:48,0.49,1,UNKNOWN,FULLY,1,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,42787.99167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CARCASS STOLEN, DIDN'T GET A PICTURE"
DRY,T,KTSO31,KELSEY,GU19A,9,Snake,OPEN,2.65,265,3/18/2017 12:52,,,Yes,some vertebrae,,3/22/2017 11:48,,5,0,,UNSCAVENGED,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,U,KUSO22,KELSEY,H89,6,Snake,OPEN,2.65,265,2/23/2017 15:50,,2/28/2017,Yes,"DRIED, 10% FLESH",NO,2/28/2017 12:36,,5,0,,PARTIALLY,,1,,1,2,HERMIT CRAB,2/23/2017 20:36,,,,1,,,,,,1,2/27/2017 1:42,,,,,,,,,,,,,,,,,,1,2/26/2017 4:12,,,1,,,,1,,,1,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WET,U,UPSO18,PHILLIP,GU48B,6,Snake,OPEN,2.65,265,6/29/2016 12:07,,,Yes,nothing,,,6/30/2016 0:18,0.51,1,CANE TOAD,FULLY,1,,,1,1,CANE TOAD,6/29/2016 21:24,,,,1,,,,,,1,6/29/2016 23:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LARGE CANE TOAD CARRIED IT OFF
DRY,U,LUSO12,LAUREN,H41,3,Snake,OPEN,2.7,270,2/7/2017 12:44,,,Yes,bones,NO,,,5,0,,UNSCAVENGED,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,U,LUSO4,LAUREN,H30,1,Snake,OPEN,2.7,270,1/27/2017 16:04,,,Yes,bones,,1/31/2017 7:00,,5,0,,UNSCAVENGED,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WET,U,UKSO29,KELSEY,H65,9,Snake,OPEN,2.7,270,7/25/2016 10:19,,,Yes,"bones and scales, buried or scattered",,7/30/2016 11:06,,5,0,,UNSCAVENGED,,,1,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
WET,T,TPSO5,PHILLIP,H111,2,Snake,OPEN,2.7,270,6/7/2016 12:55,,,Yes,"30% flesh, 70% skeleton, 50% skin",NO,,,5,0,,UNSCAVENGED,,1,,0,1,,,,,,1,,,,1,6/11/2016 8:24,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WET,T,TPSO4,PHILLIP,H63,2,Snake,OPEN,2.7,270,6/7/2016 11:19,,,Yes,"50% skin, 100% skeleton, 5% flesh",,6/9/2016 11:00,,5,0,,UNSCAVENGED,,,1,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WET,U,UJSO6,JOSH,H101,2,Snake,OPEN,2.7,270,6/6/2016 14:07,,,Yes,~15% tissue,NO,,,5,0,,UNSCAVENGED,,,1,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,U,KUSO10,KELSEY,GU18A,4,Snake,OPEN,2.7,270,2/12/2017 10:41,,,Yes,"melted, beetles, maggots",,PICKED UP || MAGGOTS,,5,0,,PARTIALLY,,1,,1,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,2/17/2017 3:36,,,1,,,,1,1,,,,,,,,,,,,,,,,,,,1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,U,KUSO8,KELSEY,GU20B,3,Snake,OPEN,2.7,270,2/7/2017 12:24,,,Yes,"melted, been dragged off trigger",,2/11/2017 14:36,,5,0,,PARTIALLY,,1,,1,1,,,,,,,,,,,,1,2/10/2017 0:24,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WET,U,UPSO15,PHILLIP,GU12B,5,Snake,OPEN,2.7,270,6/24/2016 14:07,6/29/2016,7/12/2016,Yes,NA,,,42549.2,3.61,1,CANE TOAD,FULLY,1,,,1,1,CANE TOAD,42545.86667,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,42545.95833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SNAKE HAD BEGUN DECOMPOSING AND FLATTENING OUT. SO TECHNICALLY COULD HAVE CONSUMED IT
DRY,U,LUSO19_2,LAUREN,GU28A,5,Snake,OPEN,2.75,275,2/18/2017 12:40,2/23/2017,2/24/2017,Yes,gone,,2/22/2017 6:48,,5,0,,UNSCAVENGED,,,1,0,0,CANE TOAD,2/20/2017 1:48,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,T,KTSO14,KELSEY,GU44A,5,Snake,OPEN,2.75,275,2/15/2017 10:34,2/20/2017,2/21/2017,Yes,"melted, full",,2/20/2017 13:42,,5,0,,UNSCAVENGED,,,1,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,1,,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WET,U,UMSO35,MATT,GU6B,10,Snake,OPEN,2.75,275,7/31/2016 15:17,8/5/2016,8/5/2016,Yes,"dragged top left, 10% flesh, 60% skin",NO,,,5,0,,UNSCAVENGED,,,1,0,0,CANE TOAD,8/2/2016 20:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WET,T,TMSO20,MATT,GU5B,6,Snake,OPEN,2.75,275,6/28/2016 12:00,,,Yes,"20% tissue, ~90% bones and skin",NO,,,5,0,,UNSCAVENGED,,,1,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WET,T,TMSO11,MATT,H92,4,Snake,OPEN,2.75,275,6/18/2016 13:08,6/23/2016,6/23/2016,Yes,"0% tissue, 100% bones",,6/22/2016 10:54,,5,0,,UNSCAVENGED,,,1,0,0,CANE TOAD,6/18/2016 23:30,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,T,LTSO31,LAUREN,H92,7,Snake,OPEN,2.75,275,3/8/2017 13:36,,,Yes,gone,,,3/9/2017 21:12,1.32,1,CANE TOAD,FULLY,1,,,1,1,,,,,,1,,,,,,1,3/9/2017 20:42,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LARGE TOAD
DRY,T,KTSO11,KELSEY,GU41B,4,Snake,OPEN,2.75,275,2/10/2017 13:27,,,Yes,"bones/scales, dragged closer to camera",,,2/12/2017 12:52,1.98,0,MONITOR LIZARD,PARTIALLY,,1,,1,1,,,,,,1,,,,1,2/12/2017 12:50,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,U,LUSO49,LAUREN,GU17B,11,Snake,OPEN,2.8,280,3/29/2017 16:50,,,Yes,"buried in dirt, ant mound, dried up",NO,,,5,0,,UNSCAVENGED,,,1,0,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,U,LUSO20,LAUREN,H64,5,Snake,OPEN,2.8,280,2/18/2017 13:46,,2/24/2017,Yes,ant mound over carcass,??,,,5,0,,UNSCAVENGED,,,1,0,0,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,U,JUSO8,JOSH,H119,3,Snake,OPEN,2.8,280,2/7/2017 11:40,2/12/2017,,Yes,bones and some scales,,2/12/2017 8:36,,5,0,,UNSCAVENGED,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,U,LUSB9,LAUREN,H55,3,Snake,BURROW,2.8,280,2/7/2017 10:23,,,Yes,bones,,2/12/2017 7:00,,5,0,,UNSCAVENGED,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,T,JTSO5,JOSH,H66,2,Snake,OPEN,2.8,280,1/31/2017 12:31,,,Yes,"10% flesh, maggots, ants, ",NO,,,5,0,,UNSCAVENGED,,,1,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,U,KUSO3,KELSEY,GU53B,1,Snake,OPEN,2.8,280,1/27/2017 14:37,,,Yes,"scales and bones, full",,2/1/2017 23:42,,5,0,,UNSCAVENGED,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
